FID,OBJECTID,SHAPE,LBEZEICHNUNG,LTYP,LTYPTXT,SE_ANNO_CAD_DATA
OEFFLINIENOGD.2044,2044,"LINESTRING (16.335483589780797 48.175394025722575, 16.335667558740482 48.175435946622684, 16.33585966535474 48.17549067449869, 16.336090906453236 48.17554659275023, 16.336336377774177 48.17560012999431, 16.33681842731305 48.17569411692177, 16.337055005623906 48.175746462884725, 16.33718841498862 48.17577858455533, 16.337350285775365 48.175823792698566, 16.337544174281813 48.17587019000658, 16.337931951822505 48.17594870599212, 16.338638137876377 48.176090270862645, 16.33879289492578 48.17612833830777, 16.338871165029744 48.17617235646492, 16.338912081176183 48.176244929000205, 16.338908527656884 48.1763222618491, 16.338855169153856 48.17643409753779, 16.338741336279192 48.17661612946229, 16.33864173215615 48.17681481730329, 16.338264654867558 48.1775655454897, 16.337840209026076 48.17842830347613, 16.337777596555608 48.17855394066739, 16.337769060689183 48.178635794418014, 16.33780321760042 48.178708129097004, 16.33786868175281 48.17875952435289, 16.33802807280023 48.17882043642284)",62,1,Straßenbahn,
OEFFLINIENOGD.2045,2045,"LINESTRING (16.357439373539624 48.229682491182054, 16.357443322534717 48.22960457834969, 16.35746467059641 48.22955746109566, 16.35750524467934 48.22950034707017, 16.357597102079104 48.229442509375346, 16.35774878228744 48.229369669661246, 16.35791968918149 48.22928968823241, 16.358070308034605 48.229236122400344, 16.35827968666735 48.229181830969644, 16.35863328217137 48.2290946742547, 16.358929194453648 48.229031798641415, 16.359233657505243 48.22897891372414, 16.35941419855524 48.228947468622934, 16.359506067166738 48.22892103795241, 16.359584037359625 48.228874623689414, 16.359641704752644 48.22882250199447, 16.359670522177357 48.22875825085079, 16.35981350770089 48.22837989056684, 16.35987645880562 48.22820070530257, 16.359912727172446 48.228082201394955, 16.35995752225393 48.22791801051881, 16.35998630580836 48.22778594557425, 16.360033226407456 48.22760033973698, 16.360090804667003 48.22735905237606, 16.36017077345894 48.22702638990331, 16.3602358132486 48.22675297825501, 16.36029871604289 48.22648170827619, 16.360345634660142 48.226296816325515, 16.360439756314083 48.22598956884924)","33, D",1,Straßenbahn,
OEFFLINIENOGD.2046,2046,"LINESTRING (16.37550403891244 48.199399060301715, 16.375093526882228 48.20015586679848, 16.374442369704525 48.20128969553227)","71, D",1,Straßenbahn,
OEFFLINIENOGD.2047,2047,"LINESTRING (16.36358535619191 48.16587808684433, 16.363606665691364 48.165818833350215, 16.36365892210988 48.165763140942715, 16.36372826248215 48.165728145947014, 16.363841358251474 48.16570384859554, 16.36452208981329 48.16560945530514, 16.36477069588695 48.16557655643353, 16.36487847001856 48.16557867074951, 16.364964915084883 48.165602205942996, 16.365025759318836 48.165640738365205, 16.365074874264515 48.16569569088355, 16.365153969264515 48.16592909682175, 16.3653217908679 48.16644301895503, 16.365313288387316 48.16650298356489, 16.365283435446493 48.16654724960458, 16.36523330550295 48.16658652324046, 16.365162894353528 48.16661580870101, 16.36502845525336 48.16663939956664, 16.364137521344936 48.166780247120606, 16.36405537019719 48.16680667941507, 16.363976433047515 48.166857380932285, 16.363942320481048 48.16692020700895, 16.363920350109233 48.166983088587905)",O,1,Straßenbahn,
OEFFLINIENOGD.2048,2048,"LINESTRING (16.363920350109233 48.166983088587905, 16.363894100449933 48.16680726177962, 16.36358535619191 48.16587808684433)","67, O",1,Straßenbahn,
OEFFLINIENOGD.2049,2049,"LINESTRING (16.363591677714712 48.165657998172776, 16.363637674605886 48.165446466043456, 16.363628813333264 48.16533198866588, 16.363603821969836 48.16524061879777, 16.363003687056327 48.16355742059352, 16.362943134879693 48.163388493025856, 16.362769995952004 48.163009950941856, 16.36224366692733 48.162258407352624, 16.36210336485653 48.16203764416913)",67,1,Straßenbahn,
OEFFLINIENOGD.2050,2050,"LINESTRING (16.37382065066541 48.175602285283574, 16.37483449575906 48.17552628049079, 16.37637767670918 48.175420101560775, 16.3775430657123 48.175344020515745)","6, 67",1,Straßenbahn,
OEFFLINIENOGD.2051,2051,"LINESTRING (16.373459831912122 48.17548818926238, 16.37341494435236 48.17540111523335, 16.373228084686023 48.17499071495095, 16.37285839460781 48.17414376158099, 16.372544334548085 48.17342224483579, 16.3721432710224 48.17247691291922, 16.372112065714507 48.172393378272666, 16.371921451518002 48.17196870366754, 16.37160257638456 48.17124901480275, 16.37131759023918 48.170656615628964, 16.371046854239058 48.170086816751, 16.370647902153006 48.1692707805092, 16.370605181710093 48.16921844551654, 16.370542906992032 48.1691803922429, 16.370471747819266 48.169155429455756, 16.37036680796669 48.169147133090185, 16.370252985918047 48.16915549474942, 16.36982795045866 48.16921510709382, 16.368492377028367 48.16940703873342, 16.36765754230154 48.16952566457276, 16.366629550729268 48.169677658531086, 16.365604099129502 48.169815073594464, 16.364704344301376 48.16995274502255, 16.364569177279282 48.169962296175974, 16.364464233443943 48.16994804539762, 16.36439307222393 48.169915940019756, 16.36433435597588 48.16987550379879, 16.36429163034912 48.169802940675865, 16.364259483634505 48.16956024266965, 16.364243416259928 48.16944960190632, 16.364250471555582 48.16934371379119, 16.36425574950242 48.169237826109786, 16.364225209426607 48.169006567974755, 16.364067887196516 48.16797130469665, 16.363920350109233 48.166983088587905)","67, O",1,Straßenbahn,
OEFFLINIENOGD.2052,2052,"LINESTRING (16.447755107185905 48.15292011958918, 16.448812864279425 48.152637688416426)","6, 71",1,Straßenbahn,
OEFFLINIENOGD.2053,2053,"LINESTRING (16.46995442159605 48.158788839790674, 16.470283400831278 48.15948435426805, 16.47038423270395 48.159697826297844, 16.470400780149 48.1597547342656, 16.470404664277147 48.15980086512583, 16.470398205594165 48.15984979598343, 16.470378137445504 48.159885972322485, 16.470348116539252 48.15991991197252, 16.47029793138177 48.15995324563802, 16.470239244336486 48.15997372885189)",6,1,Straßenbahn,
OEFFLINIENOGD.2054,2054,"LINESTRING (16.447755107185905 48.15292011958918, 16.446060307082544 48.15337101264512, 16.444098486602552 48.15389516806918, 16.443748417959632 48.15399186480949, 16.443538710938352 48.15403965075241, 16.44322054993792 48.15409110690579, 16.443016167676372 48.15413531750357, 16.44277981575717 48.15419621384885, 16.442497283446887 48.154280946857455, 16.44226985646271 48.15435967921884, 16.44208510058537 48.15443718286515, 16.441804430627144 48.15456474376151, 16.440472210074574 48.15521317800286, 16.438960545658023 48.155950987746884, 16.43757316762966 48.15661728381109, 16.436860834436033 48.15697126217819, 16.436295983097086 48.15727632815263, 16.435766694464267 48.15758492991358, 16.434727655608306 48.15820091949221, 16.433542927063282 48.15889435627048, 16.4325393878095 48.159504347667465, 16.43157312451963 48.16009050401475, 16.43044163517927 48.1607719671599, 16.429777312204486 48.1611817801657, 16.4294913901858 48.1613914055193, 16.42921081476912 48.16160935537003, 16.428850402114985 48.16193087502898, 16.42851484594819 48.16223333753506, 16.428165119380704 48.16256912409616, 16.427817192155583 48.16291918402014, 16.42730949347131 48.1634299838424, 16.426833748459536 48.16391458219673, 16.426373948726493 48.164369423546155, 16.425429478538003 48.16530886151776, 16.424593262665084 48.16613399404051, 16.42411389295172 48.16660787633886)","6, 71",1,Straßenbahn,
OEFFLINIENOGD.2055,2055,"LINESTRING (16.42411389295172 48.16660787633886, 16.42397007393953 48.16674599493656)","6, 71",1,Straßenbahn,
OEFFLINIENOGD.2056,2056,"LINESTRING (16.42397007393953 48.16674599493656, 16.423454374097368 48.167236888649, 16.42285776432874 48.167806985253776, 16.422020346828234 48.16859997664209, 16.4211658445729 48.16940296865426, 16.420673579715693 48.16986018949814, 16.42043704800103 48.17008879161844, 16.4199554619688 48.17055885102802, 16.419422731033197 48.17108319628281, 16.418934758537333 48.171574670655936, 16.417960905663772 48.17254904641126, 16.417197992615712 48.173311967243144, 16.416507050553093 48.174006121572376)","6, 71",1,Straßenbahn,
OEFFLINIENOGD.2057,2057,"LINESTRING (16.37382065066541 48.175602285283574, 16.37356623950593 48.17561371984112, 16.373335720237442 48.175627119203504, 16.373133660329277 48.175640509826245, 16.372989945917723 48.175655784328015, 16.372834853623164 48.17568058072405, 16.372696830632485 48.17569395007093, 16.372528916714497 48.1756987617915, 16.372361000749997 48.17569881495043, 16.372235779411593 48.1757064689997, 16.371578373420242 48.17575140816087, 16.37060933699369 48.175815472730704, 16.369103842658667 48.17592156428604, 16.367578416903783 48.17602383295842, 16.36702061180988 48.17606205651033, 16.366323351472772 48.176107927828646, 16.365606937570245 48.17615871913856, 16.36361374550743 48.17629515951982, 16.361966457393354 48.17641275499037, 16.360933361940397 48.17648436697358, 16.360303684216646 48.17652519049138, 16.360156403227986 48.176535214741264, 16.36007422744986 48.17654665334055, 16.360006995271494 48.17656023095468, 16.359929096177414 48.176588086593625, 16.359337933343348 48.17683805138369, 16.35837754895328 48.17724941309943, 16.358277243390727 48.17729511812181, 16.35821856157477 48.17734295632483, 16.35818122823527 48.17739364663836, 16.358170579235832 48.17744790032005, 16.358179139150803 48.1774978668313, 16.358212250734375 48.17755710961976)",6,1,Straßenbahn,
OEFFLINIENOGD.2058,2058,"LINESTRING (16.364237636827138 48.18274684832673, 16.363022472477937 48.18228832566978, 16.36229763620841 48.18200286883409, 16.361804417233994 48.181805938965184, 16.361335259014183 48.18158076297699, 16.36084796265668 48.181379780738745, 16.35983749769457 48.181022064113534, 16.359221341438033 48.18080072021542)","1, 18, 62",1,Straßenbahn,
OEFFLINIENOGD.2059,2059,"LINESTRING (16.359163260831863 48.180568563831024, 16.359454493360612 48.18021943844591, 16.359496803394265 48.180158039399984, 16.359519545490947 48.1800942656271, 16.35951950987047 48.18001621886288, 16.35950664907712 48.1799010560926, 16.35932003292345 48.179492778361976, 16.359079316647016 48.17903025953209, 16.35871373931921 48.17832339377076, 16.35846808391177 48.17793083103622, 16.358212250734375 48.17755710961976)","1, 6",1,Straßenbahn,
OEFFLINIENOGD.2060,2060,"LINESTRING (16.33860345848525 48.19748099738234, 16.338686025000488 48.197418177161175, 16.338768594722143 48.19739438104696, 16.33889529597716 48.19739152264399, 16.338990681248166 48.197421977495395, 16.339056170482493 48.197474323385975, 16.339088917594243 48.19753047782662, 16.339091769515953 48.19760186122669, 16.33906757092405 48.19766182398266, 16.339010629286694 48.19771512542252, 16.338891045148728 48.19775415170318, 16.33877003883911 48.19779032255389, 16.338684622453854 48.19782078089038, 16.338599207194147 48.19787598663255, 16.33854511301046 48.19796640718148, 16.338506677895033 48.198031128421896)",9,1,Straßenbahn,
OEFFLINIENOGD.2061,2061,"LINESTRING (16.338506677895033 48.198031128421896, 16.338520908944293 48.197929288299115, 16.338525175271993 48.19783410964584, 16.338529440941446 48.19772560667534, 16.338545096939722 48.19763518697004, 16.338567870440475 48.19755142926353, 16.33860345848525 48.19748099738234)","18, 6, 9",1,Straßenbahn,
OEFFLINIENOGD.2062,2062,"LINESTRING (16.338506677895033 48.198031128421896, 16.338334437806676 48.19850702294767, 16.33794154848922 48.199559700223766, 16.33758707856007 48.200500065814246, 16.337535828856 48.20063046053391)","18, 6, 9",1,Straßenbahn,
OEFFLINIENOGD.2063,2063,"LINESTRING (16.337535828856 48.20063046053391, 16.337451831500235 48.20070565184118, 16.33735359620543 48.20074182090294, 16.337245717670672 48.20076069697847, 16.337116773305 48.200750854300885)",9,1,Straßenbahn,
OEFFLINIENOGD.2064,2064,"LINESTRING (16.337535828856 48.20063046053391, 16.337433329972747 48.20093979063069)","18, 6",1,Straßenbahn,
OEFFLINIENOGD.2065,2065,"LINESTRING (16.337433329972747 48.20093979063069, 16.337447568944906 48.20102164286222, 16.33748886174942 48.20117963828118, 16.337540121604977 48.20137665679286, 16.337579990927317 48.201508953254965, 16.337602772056478 48.20156891502764, 16.337626978370558 48.201645057318416, 16.337625555833633 48.201713585425104, 16.337601357207554 48.20184873896743, 16.337544417604104 48.202230403371225, 16.337538725069216 48.20230083538276, 16.337541574116035 48.202384592486766, 16.33754584774798 48.20246549333507, 16.337547273598183 48.20250642040684, 16.33753161312639 48.20255400985165, 16.33749032465564 48.2025949365661, 16.33743764667703 48.20262824977219, 16.337375000944643 48.20264538252929, 16.337306660316656 48.20265299692669, 16.337239742723273 48.20264919082216, 16.337165706727195 48.20262349353498, 16.33711017911399 48.202588278542486, 16.33706604045696 48.202535930504524, 16.33705607364621 48.20248929372812, 16.337064613501116 48.20235128511806)","18, 6",1,Straßenbahn,
OEFFLINIENOGD.2066,2066,"LINESTRING (16.337064613501116 48.20235128511806, 16.337088812911617 48.20210667742576, 16.33710304758792 48.20198960848833, 16.33712297885233 48.20190965797366, 16.33715429847954 48.20180020339693, 16.33725537698181 48.201469933872204, 16.337433329972747 48.20093979063069)","18, 6",1,Straßenbahn,
OEFFLINIENOGD.2067,2067,"LINESTRING (16.34094057970461 48.196188050164, 16.341428721558216 48.19627391159196, 16.341553823354204 48.19632237899801, 16.341613015431413 48.19638272049285, 16.341625266334315 48.1964771484527, 16.341578474347063 48.19664955026601, 16.341473325645286 48.19703653244858, 16.34126868524566 48.197929296273436, 16.34111890746727 48.19867924530266, 16.341114605072757 48.198701638540264, 16.341083845239446 48.198858750052935)",5,1,Straßenbahn,
OEFFLINIENOGD.2068,2068,"LINESTRING (16.339021759534837 48.195859576302595, 16.33912319378534 48.195913825094784, 16.33921608510558 48.19596307741256, 16.339358091952057 48.19602874623182, 16.33946059238787 48.19606514949502, 16.339555620599846 48.19611796997394, 16.339586587174303 48.19616508258119, 16.339595133768164 48.19623860709048, 16.339576552810936 48.19628634624291)","52, 58",1,Straßenbahn,
OEFFLINIENOGD.2069,2069,"LINESTRING (16.327856254842462 48.2318929590516, 16.32699079515698 48.23204279806539, 16.326670252362263 48.23209987879857, 16.326533487281953 48.232126993566645, 16.32643732634548 48.23213126899951, 16.326360401196197 48.232118413144555, 16.32628134232811 48.23209270855833, 16.32623220198554 48.2320484464347, 16.326189477679204 48.231979915053905, 16.326054929774617 48.23159157874861)","40, 9",1,Straßenbahn,
OEFFLINIENOGD.2070,2070,"LINESTRING (16.326217367903354 48.23140456870692, 16.326317802821766 48.23138458999711, 16.327095635543397 48.23127329564143, 16.327185382994113 48.231280441351316, 16.327264440819555 48.231307572530966, 16.327328539795705 48.231344696599706, 16.32736272084706 48.23139466777519, 16.327388351679545 48.23146177022911, 16.32744813775402 48.2317344584242, 16.32747163387073 48.23179442194125, 16.327525047583222 48.231845821709236, 16.327610516087677 48.23188294719976, 16.327681160567696 48.231895325125485, 16.327780881171083 48.2319000915104, 16.327856254842462 48.2318929590516)","40, 9",1,Straßenbahn,
OEFFLINIENOGD.2071,2071,"LINESTRING (16.34977509675464 48.224512113417894, 16.349056922212903 48.225039240515976, 16.348917358383897 48.22514014497854, 16.348830480317176 48.22518298454674, 16.348759264280492 48.22519917291654, 16.34732779915033 48.225435362741855, 16.34574249062709 48.22570105253169, 16.345550201417396 48.2257315256791, 16.34549322703693 48.225746759371646, 16.345430557004445 48.22577055857622, 16.345352222073117 48.22580958801407, 16.344816698546243 48.22613323417276, 16.344691358934934 48.22619320548036, 16.344581685744302 48.22623889886578, 16.344469163005986 48.2262760263808, 16.344338121397943 48.22631125127222, 16.343625931878194 48.22647310242985, 16.343561834442387 48.2264854803078, 16.343467823979474 48.226497859184285, 16.342302651820052 48.22659691333002, 16.342163059159965 48.22661405278299, 16.34188672309028 48.22665023488511, 16.34095658034859 48.22679209308414, 16.340745765713645 48.22682351045482, 16.340640358682332 48.22684350198176, 16.340529255592006 48.226878721731055, 16.3394637985081 48.227262325026544, 16.339174641102513 48.22736607639226, 16.339009407237413 48.22741938044686, 16.338885481687004 48.22745459893351, 16.338714549019905 48.22749172223424, 16.337667578080737 48.227710651100395, 16.337342802481732 48.227780134459266, 16.337153349081273 48.22783629143626, 16.336859910201984 48.22792956809003, 16.336706068263922 48.227978109575716, 16.33664908887612 48.22800285632622, 16.33659780833581 48.22803902341737, 16.33656077337065 48.22807804664622, 16.336540830783186 48.2281275396116, 16.336532284334428 48.228169417130125, 16.336526586173427 48.228237944923656, 16.336512342274755 48.22828458253524, 16.336490975447994 48.228324557150756, 16.33645109077174 48.22836167650435, 16.336364196842958 48.22840355515421, 16.335899815101932 48.228537755692706, 16.33516904918772 48.22875666084872, 16.335045117605933 48.22880044205764, 16.334914062601484 48.228857547305566, 16.334698960521465 48.228956529822256, 16.334402660627934 48.22907169036567, 16.33356361356247 48.229397183026535, 16.33296387906718 48.229630353509485, 16.33214048439716 48.22995012552728, 16.331855571640276 48.23004148581672, 16.33162621557731 48.23012047478425, 16.331423924880074 48.23019470521444, 16.331270070037085 48.23025370922373, 16.331046407773922 48.23035363600166, 16.330871180795544 48.230444047092455, 16.33072159387782 48.23053160378338, 16.33045660935452 48.23071528421339, 16.32979390336688 48.23117020678888, 16.329667107662406 48.23124729352024, 16.32956025902779 48.23129963481293, 16.32943489044819 48.23134816814529, 16.32930524865904 48.23140146025994)","40, 41",1,Straßenbahn,
